index,year,month,day,big_endian_date,little_endian_date,us_date,title,authors,first_author,second_author,pseudonym_of
243,1936,6,1,1936-6-1,1/6/1936,6/1/1936,The Weather in the Streets,Rosamond Lehmann,Rosamond Lehmann,,
244,1936,6,8,1936-6-8,8/6/1936,6/8/1936,The Doctor,Mary Roberts Rinehart,Mary Roberts Rinehart,,
245,1936,6,15,1936-6-15,15/6/1936,6/15/1936,The Doctor,Mary Roberts Rinehart,Mary Roberts Rinehart,,
246,1936,6,22,1936-6-22,22/6/1936,6/22/1936,The Doctor,Mary Roberts Rinehart,Mary Roberts Rinehart,,
247,1936,6,29,1936-6-29,29/6/1936,6/29/1936,The Doctor,Mary Roberts Rinehart,Mary Roberts Rinehart,,
248,1936,7,6,1936-7-6,6/7/1936,7/6/1936,Sanfelice,Vincent Sheean,Vincent Sheean,,
249,1936,7,13,1936-7-13,13/7/1936,7/13/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
250,1936,7,20,1936-7-20,20/7/1936,7/20/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
251,1936,7,27,1936-7-27,27/7/1936,7/27/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
252,1936,8,3,1936-8-3,3/8/1936,8/3/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
253,1936,8,10,1936-8-10,10/8/1936,8/10/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
254,1936,8,17,1936-8-17,17/8/1936,8/17/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
255,1936,8,24,1936-8-24,24/8/1936,8/24/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
256,1936,8,31,1936-8-31,31/8/1936,8/31/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
257,1936,9,7,1936-9-7,7/9/1936,9/7/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
258,1936,9,14,1936-9-14,14/9/1936,9/14/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
259,1936,9,21,1936-9-21,21/9/1936,9/21/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
260,1936,9,28,1936-9-28,28/9/1936,9/28/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
261,1936,10,5,1936-10-5,5/10/1936,10/5/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
262,1936,10,12,1936-10-12,12/10/1936,10/12/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
263,1936,10,19,1936-10-19,19/10/1936,10/19/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
264,1936,10,26,1936-10-26,26/10/1936,10/26/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
265,1936,11,2,1936-11-2,2/11/1936,11/2/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
266,1936,11,9,1936-11-9,9/11/1936,11/9/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
267,1936,11,16,1936-11-16,16/11/1936,11/16/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
268,1936,11,23,1936-11-23,23/11/1936,11/23/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
269,1936,11,30,1936-11-30,30/11/1936,11/30/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
270,1936,12,7,1936-12-7,7/12/1936,12/7/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
271,1936,12,14,1936-12-14,14/12/1936,12/14/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
272,1936,12,21,1936-12-21,21/12/1936,12/21/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
273,1936,12,28,1936-12-28,28/12/1936,12/28/1936,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
274,1937,1,4,1937-1-4,4/1/1937,1/4/1937,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
275,1937,1,11,1937-1-11,11/1/1937,1/11/1937,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
276,1937,1,18,1937-1-18,18/1/1937,1/18/1937,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
277,1937,1,25,1937-1-25,25/1/1937,1/25/1937,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
278,1937,2,1,1937-2-1,1/2/1937,2/1/1937,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
279,1937,2,8,1937-2-8,8/2/1937,2/8/1937,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
280,1937,2,15,1937-2-15,15/2/1937,2/15/1937,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
281,1937,2,22,1937-2-22,22/2/1937,2/22/1937,Drums Along the Mohawk,Walter D. Edmonds,Walter D. Edmonds,,
282,1937,3,1,1937-3-1,1/3/1937,3/1/1937,Drums Along the Mohawk,Walter D. Edmonds,Walter D. Edmonds,,
283,1937,3,8,1937-3-8,8/3/1937,3/8/1937,Gone with the Wind,Margaret Mitchell,Margaret Mitchell,,
284,1937,3,15,1937-3-15,15/3/1937,3/15/1937,Drums Along the Mohawk,Walter D. Edmonds,Walter D. Edmonds,,
285,1937,3,22,1937-3-22,22/3/1937,3/22/1937,Theatre,Somerset Maugham,Somerset Maugham,,
286,1937,3,29,1937-3-29,29/3/1937,3/29/1937,Theatre,Somerset Maugham,Somerset Maugham,,
287,1937,4,5,1937-4-5,5/4/1937,4/5/1937,Drums Along the Mohawk,Walter D. Edmonds,Walter D. Edmonds,,
288,1937,4,12,1937-4-12,12/4/1937,4/12/1937,Theatre,Somerset Maugham,Somerset Maugham,,
289,1937,4,19,1937-4-19,19/4/1937,4/19/1937,Theatre,Somerset Maugham,Somerset Maugham,,
290,1937,4,26,1937-4-26,26/4/1937,4/26/1937,Theatre,Somerset Maugham,Somerset Maugham,,
291,1937,5,3,1937-5-3,3/5/1937,5/3/1937,The Years,Virginia Woolf,Virginia Woolf,,
292,1937,5,10,1937-5-10,10/5/1937,5/10/1937,The Years,Virginia Woolf,Virginia Woolf,,
293,1937,5,17,1937-5-17,17/5/1937,5/17/1937,The Outward Room,Millen Brand,Millen Brand,,
294,1937,5,24,1937-5-24,24/5/1937,5/24/1937,The Outward Room,Millen Brand,Millen Brand,,
295,1937,5,31,1937-5-31,31/5/1937,5/31/1937,The Years,Virginia Woolf,Virginia Woolf,,
296,1937,6,7,1937-6-7,7/6/1937,6/7/1937,The Outward Room,Millen Brand,Millen Brand,,
297,1937,6,14,1937-6-14,14/6/1937,6/14/1937,The Outward Room,Millen Brand,Millen Brand,,
298,1937,6,21,1937-6-21,21/6/1937,6/21/1937,The Outward Room,Millen Brand,Millen Brand,,
299,1937,6,28,1937-6-28,28/6/1937,6/28/1937,The Outward Room,Millen Brand,Millen Brand,,
300,1937,7,5,1937-7-5,5/7/1937,7/5/1937,The Outward Room,Millen Brand,Millen Brand,,
301,1937,7,12,1937-7-12,12/7/1937,7/12/1937,The Years,Virginia Woolf,Virginia Woolf,,
302,1937,7,19,1937-7-19,19/7/1937,7/19/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
303,1937,7,26,1937-7-26,26/7/1937,7/26/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
304,1937,8,2,1937-8-2,2/8/1937,8/2/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
305,1937,8,9,1937-8-9,9/8/1937,8/9/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
306,1937,8,16,1937-8-16,16/8/1937,8/16/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
307,1937,8,23,1937-8-23,23/8/1937,8/23/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
308,1937,8,30,1937-8-30,30/8/1937,8/30/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
309,1937,9,6,1937-9-6,6/9/1937,9/6/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
310,1937,9,13,1937-9-13,13/9/1937,9/13/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
311,1937,9,20,1937-9-20,20/9/1937,9/20/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
312,1937,9,27,1937-9-27,27/9/1937,9/27/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
313,1937,10,4,1937-10-4,4/10/1937,10/4/1937,The Citadel,A. J. Cronin,A. J. Cronin,,
314,1937,10,11,1937-10-11,11/10/1937,10/11/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
315,1937,10,18,1937-10-18,18/10/1937,10/18/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
316,1937,10,25,1937-10-25,25/10/1937,10/25/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
317,1937,11,1,1937-11-1,1/11/1937,11/1/1937,The Citadel,A. J. Cronin,A. J. Cronin,,
318,1937,11,8,1937-11-8,8/11/1937,11/8/1937,The Citadel,A. J. Cronin,A. J. Cronin,,
319,1937,11,15,1937-11-15,15/11/1937,11/15/1937,The Citadel,A. J. Cronin,A. J. Cronin,,
320,1937,11,22,1937-11-22,22/11/1937,11/22/1937,Northwest Passage,Kenneth Roberts,Kenneth Roberts,,
321,1937,11,29,1937-11-29,29/11/1937,11/29/1937,The Citadel,A. J. Cronin,A. J. Cronin,,
322,1937,12,6,1937-12-6,6/12/1937,12/6/1937,The Citadel,A. J. Cronin,A. J. Cronin,,
323,1937,12,13,1937-12-13,13/12/1937,12/13/1937,The Citadel,A. J. Cronin,A. J. Cronin,,
324,1937,12,20,1937-12-20,20/12/1937,12/20/1937,The Citadel,A. J. Cronin,A. J. Cronin,,
325,1937,12,27,1937-12-27,27/12/1937,12/27/1937,The Citadel,A. J. Cronin,A. J. Cronin,,
326,1938,1,3,1938-1-3,3/1/1938,1/3/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
327,1938,1,10,1938-1-10,10/1/1938,1/10/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
328,1938,1,17,1938-1-17,17/1/1938,1/17/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
329,1938,1,24,1938-1-24,24/1/1938,1/24/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
330,1938,1,31,1938-1-31,31/1/1938,1/31/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
331,1938,2,7,1938-2-7,7/2/1938,2/7/1938,The Prodigal Parents,Sinclair Lewis,Sinclair Lewis,,
332,1938,2,14,1938-2-14,14/2/1938,2/14/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
333,1938,2,21,1938-2-21,21/2/1938,2/21/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
334,1938,2,28,1938-2-28,28/2/1938,2/28/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
335,1938,3,7,1938-3-7,7/3/1938,3/7/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
336,1938,3,14,1938-3-14,14/3/1938,3/14/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
337,1938,3,21,1938-3-21,21/3/1938,3/21/1938,Action at Aquila,Hervey Allen,Hervey Allen,,
338,1938,3,28,1938-3-28,28/3/1938,3/28/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
339,1938,4,4,1938-4-4,4/4/1938,4/4/1938,Action at Aquila,Hervey Allen,Hervey Allen,,
340,1938,4,11,1938-4-11,11/4/1938,4/11/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
341,1938,4,18,1938-4-18,18/4/1938,4/18/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
342,1938,4,25,1938-4-25,25/4/1938,4/25/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
343,1938,5,2,1938-5-2,2/5/1938,5/2/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
344,1938,5,9,1938-5-9,9/5/1938,5/9/1938,The Citadel,A. J. Cronin,A. J. Cronin,,
345,1938,5,16,1938-5-16,16/5/1938,5/16/1938,The Yearling,Marjorie Kinnan Rawlings,Marjorie Kinnan Rawlings,,
346,1938,5,23,1938-5-23,23/5/1938,5/23/1938,The Yearling,Marjorie Kinnan Rawlings,Marjorie Kinnan Rawlings,,
347,1938,5,30,1938-5-30,30/5/1938,5/30/1938,The Yearling,Marjorie Kinnan Rawlings,Marjorie Kinnan Rawlings,,
348,1938,6,6,1938-6-6,6/6/1938,6/6/1938,The Yearling,Marjorie Kinnan Rawlings,Marjorie Kinnan Rawlings,,
349,1938,6,13,1938-6-13,13/6/1938,6/13/1938,The Yearling,Marjorie Kinnan Rawlings,Marjorie Kinnan Rawlings,,
350,1938,6,20,1938-6-20,20/6/1938,6/20/1938,The Yearling,Marjorie Kinnan Rawlings,Marjorie Kinnan Rawlings,,
351,1938,6,27,1938-6-27,27/6/1938,6/27/1938,The Yearling,Marjorie Kinnan Rawlings,Marjorie Kinnan Rawlings,,
352,1938,7,4,1938-7-4,4/7/1938,7/4/1938,The Yearling,Marjorie Kinnan Rawlings,Marjorie Kinnan Rawlings,,
353,1938,7,11,1938-7-11,11/7/1938,7/11/1938,"My Son, My Son!",Howard Spring,Howard Spring,,
354,1938,7,18,1938-7-18,18/7/1938,7/18/1938,"My Son, My Son!",Howard Spring,Howard Spring,,
355,1938,7,25,1938-7-25,25/7/1938,7/25/1938,"My Son, My Son!",Howard Spring,Howard Spring,,
356,1938,8,1,1938-8-1,1/8/1938,8/1/1938,"My Son, My Son!",Howard Spring,Howard Spring,,
357,1938,8,8,1938-8-8,8/8/1938,8/8/1938,"My Son, My Son!",Howard Spring,Howard Spring,,
358,1938,8,15,1938-8-15,15/8/1938,8/15/1938,"My Son, My Son!",Howard Spring,Howard Spring,,
359,1938,8,22,1938-8-22,22/8/1938,8/22/1938,"My Son, My Son!",Howard Spring,Howard Spring,,
360,1938,8,29,1938-8-29,29/8/1938,8/29/1938,The Yearling,Marjorie Kinnan Rawlings,Marjorie Kinnan Rawlings,,
361,1938,9,5,1938-9-5,5/9/1938,9/5/1938,The Yearling,Marjorie Kinnan Rawlings,Marjorie Kinnan Rawlings,,
362,1938,9,12,1938-9-12,12/9/1938,9/12/1938,The Yearling,Marjorie Kinnan Rawlings,Marjorie Kinnan Rawlings,,
363,1938,9,19,1938-9-19,19/9/1938,9/19/1938,The Yearling,Marjorie Kinnan Rawlings,Marjorie Kinnan Rawlings,,
364,1938,9,26,1938-9-26,26/9/1938,9/26/1938,"My Son, My Son!",Howard Spring,Howard Spring,,
365,1938,10,3,1938-10-3,3/10/1938,10/3/1938,"My Son, My Son!",Howard Spring,Howard Spring,,
366,1938,10,10,1938-10-10,10/10/1938,10/10/1938,"My Son, My Son!",Howard Spring,Howard Spring,,
367,1938,10,17,1938-10-17,17/10/1938,10/17/1938,"My Son, My Son!",Howard Spring,Howard Spring,,
368,1938,10,24,1938-10-24,24/10/1938,10/24/1938,Rebecca,Daphne du Maurier,Daphne du Maurier,,
369,1938,10,31,1938-10-31,31/10/1938,10/31/1938,Rebecca,Daphne du Maurier,Daphne du Maurier,,
370,1938,11,7,1938-11-7,7/11/1938,11/7/1938,Rebecca,Daphne du Maurier,Daphne du Maurier,,
371,1938,11,14,1938-11-14,14/11/1938,11/14/1938,Rebecca,Daphne du Maurier,Daphne du Maurier,,
372,1938,11,21,1938-11-21,21/11/1938,11/21/1938,Rebecca,Daphne du Maurier,Daphne du Maurier,,
373,1938,11,28,1938-11-28,28/11/1938,11/28/1938,All This and Heaven Too,Rachel Field,Rachel Field,,
374,1938,12,5,1938-12-5,5/12/1938,12/5/1938,Rebecca,Daphne du Maurier,Daphne du Maurier,,
375,1938,12,12,1938-12-12,12/12/1938,12/12/1938,Rebecca,Daphne du Maurier,Daphne du Maurier,,
376,1938,12,19,1938-12-19,19/12/1938,12/19/1938,Rebecca,Daphne du Maurier,Daphne du Maurier,,
377,1938,12,26,1938-12-26,26/12/1938,12/26/1938,All This and Heaven Too,Rachel Field,Rachel Field,,
378,1939,1,2,1939-1-2,2/1/1939,1/2/1939,All This and Heaven Too,Rachel Field,Rachel Field,,
379,1939,1,9,1939-1-9,9/1/1939,1/9/1939,Rebecca,Daphne Du Maurier,Daphne Du Maurier,,
380,1939,1,16,1939-1-16,16/1/1939,1/16/1939,All This and Heaven Too,Rachel Field,Rachel Field,,
381,1939,1,23,1939-1-23,23/1/1939,1/23/1939,All This and Heaven Too,Rachel Field,Rachel Field,,
382,1939,1,30,1939-1-30,30/1/1939,1/30/1939,All This and Heaven Too,Rachel Field,Rachel Field,,
383,1939,2,6,1939-2-6,6/2/1939,2/6/1939,All This and Heaven Too,Rachel Field,Rachel Field,,
384,1939,2,13,1939-2-13,13/2/1939,2/13/1939,All This and Heaven Too,Rachel Field,Rachel Field,,
385,1939,2,10,1939-2-10,10/2/1939,2/10/1939,All This and Heaven Too,Rachel Field,Rachel Field,,
386,1939,2,27,1939-2-27,27/2/1939,2/27/1939,All This and Heaven Too,Rachel Field,Rachel Field,,
387,1939,3,6,1939-3-6,6/3/1939,3/6/1939,All This and Heaven Too,Rachel Field,Rachel Field,,
388,1939,3,13,1939-3-13,13/3/1939,3/13/1939,All This and Heaven Too,Rachel Field,Rachel Field,,
389,1939,3,20,1939-3-20,20/3/1939,3/20/1939,All This and Heaven Too,Rachel Field,Rachel Field,,
390,1939,3,27,1939-3-27,27/3/1939,3/27/1939,All This and Heaven Too,Rachel Field,Rachel Field,,
391,1939,4,3,1939-4-3,3/4/1939,4/3/1939,Wickford Point,John P. Marquand,John P. Marquand,,
392,1939,4,10,1939-4-10,10/4/1939,4/10/1939,All This and Heaven Too,Rachel Field,Rachel Field,,
393,1939,4,17,1939-4-17,17/4/1939,4/17/1939,All This and Heaven Too,Rachel Field,Rachel Field,,
394,1939,4,24,1939-4-24,24/4/1939,4/24/1939,Wickford Point,John P. Marquand,John P. Marquand,,
395,1939,5,1,1939-5-1,1/5/1939,5/1/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
396,1939,5,8,1939-5-8,8/5/1939,5/8/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
397,1939,5,15,1939-5-15,15/5/1939,5/15/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
398,1939,5,22,1939-5-22,22/5/1939,5/22/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
399,1939,5,29,1939-5-29,29/5/1939,5/29/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
400,1939,6,5,1939-6-5,5/6/1939,6/5/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
401,1939,6,12,1939-6-12,12/6/1939,6/12/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
402,1939,6,19,1939-6-19,19/6/1939,6/19/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
403,1939,6,26,1939-6-26,26/6/1939,6/26/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
404,1939,7,3,1939-7-3,3/7/1939,7/3/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
405,1939,7,10,1939-7-10,10/7/1939,7/10/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
406,1939,7,17,1939-7-17,17/7/1939,7/17/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
407,1939,7,24,1939-7-24,24/7/1939,7/24/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
408,1939,7,31,1939-7-31,31/7/1939,7/31/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
409,1939,8,7,1939-8-7,7/8/1939,8/7/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
410,1939,8,14,1939-8-14,14/8/1939,8/14/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
411,1939,8,21,1939-8-21,21/8/1939,8/21/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
412,1939,8,28,1939-8-28,28/8/1939,8/28/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
413,1939,9,4,1939-9-4,4/9/1939,9/4/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
414,1939,9,11,1939-9-11,11/9/1939,9/11/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
415,1939,9,18,1939-9-18,18/9/1939,9/18/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
416,1939,9,25,1939-9-25,25/9/1939,9/25/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
417,1939,10,2,1939-10-2,2/10/1939,10/2/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
418,1939,10,9,1939-10-9,9/10/1939,10/9/1939,Escape,Ethel Vance,Ethel Vance,,
419,1939,10,16,1939-10-16,16/10/1939,10/16/1939,The Grapes of Wrath,John Steinbeck,John Steinbeck,,
420,1939,10,23,1939-10-23,23/10/1939,10/23/1939,Escape,Ethel Vance,Ethel Vance,,
421,1939,10,30,1939-10-30,30/10/1939,10/30/1939,Escape,Ethel Vance,Ethel Vance,,
422,1939,11,6,1939-11-6,6/11/1939,11/6/1939,Escape,Ethel Vance,Ethel Vance,,
423,1939,11,13,1939-11-13,13/11/1939,11/13/1939,Escape,Ethel Vance,Ethel Vance,,
424,1939,11,20,1939-11-20,20/11/1939,11/20/1939,Kitty Foyle,Christopher Morley,Christopher Morley,,
425,1939,11,27,1939-11-27,27/11/1939,11/27/1939,Kitty Foyle,Christopher Morley,Christopher Morley,,
426,1939,12,4,1939-12-4,4/12/1939,12/4/1939,Kitty Foyle,Christopher Morley,Christopher Morley,,
427,1939,12,11,1939-12-11,11/12/1939,12/11/1939,Kitty Foyle,Christopher Morley,Christopher Morley,,
428,1939,12,18,1939-12-18,18/12/1939,12/18/1939,The Nazarene,Sholem Asch,Sholem Asch,,
429,1939,12,25,1939-12-25,25/12/1939,12/25/1939,Moment in Peking,Lin Yutang,Lin Yutang,,
430,1940,1,1,1940-1-1,1/1/1940,1/1/1940,The Nazarene,Sholem Asch,Sholem Asch,,
431,1940,1,8,1940-1-8,8/1/1940,1/8/1940,The Nazarene,Sholem Asch,Sholem Asch,,
432,1940,1,15,1940-1-15,15/1/1940,1/15/1940,The Nazarene,Sholem Asch,Sholem Asch,,
433,1940,1,22,1940-1-22,22/1/1940,1/22/1940,The Nazarene,Sholem Asch,Sholem Asch,,
434,1940,1,29,1940-1-29,29/1/1940,1/29/1940,The Nazarene,Sholem Asch,Sholem Asch,,
435,1940,2,5,1940-2-5,5/2/1940,2/5/1940,Kitty Foyle,Christopher Morley,Christopher Morley,,
436,1940,2,12,1940-2-12,12/2/1940,2/12/1940,The Nazarene,Sholem Asch,Sholem Asch,,
437,1940,2,19,1940-2-19,19/2/1940,2/19/1940,Kitty Foyle,Christopher Morley,Christopher Morley,,
438,1940,2,26,1940-2-26,26/2/1940,2/26/1940,Kitty Foyle,Christopher Morley,Christopher Morley,,
439,1940,3,4,1940-3-4,4/3/1940,3/4/1940,How Green Was My Valley,Richard Llewellyn,Richard Llewellyn,,
440,1940,3,11,1940-3-11,11/3/1940,3/11/1940,How Green Was My Valley,Richard Llewellyn,Richard Llewellyn,,
441,1940,3,18,1940-3-18,18/3/1940,3/18/1940,Native Son,Richard Wright,Richard Wright,,
442,1940,3,25,1940-3-25,25/3/1940,3/25/1940,How Green Was My Valley,Richard Llewellyn,Richard Llewellyn,,
443,1940,4,1,1940-4-1,1/4/1940,4/1/1940,How Green Was My Valley,Richard Llewellyn,Richard Llewellyn,,
444,1940,4,8,1940-4-8,8/4/1940,4/8/1940,How Green Was My Valley,Richard Llewellyn,Richard Llewellyn,,
445,1940,4,15,1940-4-15,15/4/1940,4/15/1940,How Green Was My Valley,Richard Llewellyn,Richard Llewellyn,,
446,1940,4,22,1940-4-22,22/4/1940,4/22/1940,How Green Was My Valley,Richard Llewellyn,Richard Llewellyn,,
447,1940,4,29,1940-4-29,29/4/1940,4/29/1940,How Green Was My Valley,Richard Llewellyn,Richard Llewellyn,,
448,1940,5,6,1940-5-6,6/5/1940,5/6/1940,How Green Was My Valley,Richard Llewellyn,Richard Llewellyn,,
449,1940,5,13,1940-5-13,13/5/1940,5/13/1940,How Green Was My Valley,Richard Llewellyn,Richard Llewellyn,,
450,1940,5,20,1940-5-20,20/5/1940,5/20/1940,How Green Was My Valley,Richard Llewellyn,Richard Llewellyn,,
451,1940,5,27,1940-5-27,27/5/1940,5/27/1940,How Green Was My Valley,Richard Llewellyn,Richard Llewellyn,,
452,1940,6,3,1940-6-3,3/6/1940,6/3/1940,How Green Was My Valley,Richard Llewellyn,Richard Llewellyn,,
453,1940,6,10,1940-6-10,10/6/1940,6/10/1940,Stars on the Sea,F. Van Wyck Mason,F. Van Wyck Mason,,
454,1940,6,17,1940-6-17,17/6/1940,6/17/1940,Stars on the Sea,F. Van Wyck Mason,F. Van Wyck Mason,,
455,1940,6,24,1940-6-24,24/6/1940,6/24/1940,Stars on the Sea,F. Van Wyck Mason,F. Van Wyck Mason,,
456,1940,7,1,1940-7-1,1/7/1940,7/1/1940,Stars on the Sea,F. Van Wyck Mason,F. Van Wyck Mason,,
457,1940,7,8,1940-7-8,8/7/1940,7/8/1940,Stars on the Sea,F. Van Wyck Mason,F. Van Wyck Mason,,
458,1940,7,15,1940-7-15,15/7/1940,7/15/1940,Stars on the Sea,F. Van Wyck Mason,F. Van Wyck Mason,,
459,1940,7,22,1940-7-22,22/7/1940,7/22/1940,Stars on the Sea,F. Van Wyck Mason,F. Van Wyck Mason,,
460,1940,7,29,1940-7-29,29/7/1940,7/29/1940,Stars on the Sea,F. Van Wyck Mason,F. Van Wyck Mason,,
461,1940,8,5,1940-8-5,5/8/1940,8/5/1940,Stars on the Sea,F. Van Wyck Mason,F. Van Wyck Mason,,
462,1940,8,12,1940-8-12,12/8/1940,8/12/1940,Stars on the Sea,F. Van Wyck Mason,F. Van Wyck Mason,,
463,1940,8,19,1940-8-19,19/8/1940,8/19/1940,Mrs. Miniver,Jan Struther,Jan Struther,,
464,1940,8,26,1940-8-26,26/8/1940,8/26/1940,Mrs. Miniver,Jan Struther,Jan Struther,,
465,1940,9,2,1940-9-2,2/9/1940,9/2/1940,Mrs. Miniver,Jan Struther,Jan Struther,,
466,1940,9,9,1940-9-9,9/9/1940,9/9/1940,The Beloved Returns,Thomas Mann,Thomas Mann,,
467,1940,9,16,1940-9-16,16/9/1940,9/16/1940,The Beloved Returns,Thomas Mann,Thomas Mann,,
468,1940,9,23,1940-9-23,23/9/1940,9/23/1940,Mrs. Miniver,Jan Struther,Jan Struther,,
469,1940,9,30,1940-9-30,30/9/1940,9/30/1940,You Can't Go Home Again,Thomas Wolfe,Thomas Wolfe,,
470,1940,10,7,1940-10-7,7/10/1940,10/7/1940,You Can't Go Home Again,Thomas Wolfe,Thomas Wolfe,,
471,1940,10,14,1940-10-14,14/10/1940,10/14/1940,Mrs. Miniver,Jan Struther,Jan Struther,,
472,1940,10,21,1940-10-21,21/10/1940,10/21/1940,Mrs. Miniver,Jan Struther,Jan Struther,,
473,1940,10,28,1940-10-28,28/10/1940,10/28/1940,For Whom the Bell Tolls,Ernest Hemingway,Ernest Hemingway,,
474,1940,11,4,1940-11-4,4/11/1940,11/4/1940,For Whom the Bell Tolls,Ernest Hemingway,Ernest Hemingway,,
475,1940,11,11,1940-11-11,11/11/1940,11/11/1940,For Whom the Bell Tolls,Ernest Hemingway,Ernest Hemingway,,
476,1940,11,18,1940-11-18,18/11/1940,11/18/1940,For Whom the Bell Tolls,Ernest Hemingway,Ernest Hemingway,,
